sentiment,review_body,product_category
-1,Length too long and waist to high. these are not sized for petites.,Sleep
-1,This one pulled across my shoulders and neck in a creepy way. did not like the way that it fit. returned,Sleep
-1,Much lower quality than other robes i have purchased,Sleep
-1,Fight a bit snug over the bust then widens like a bell. not as cute as it looks in the photo. returned.,Sleep
-1,I wouldn't be so unhappy if these pants cost about 75% less. they are so cheaply constructed. one wash and they're all but guaranteed to shrink. the material is so cheap and flimsy not at all what i expect from retailer. they are also 32 inch inseam not 35.5 as stated on the web site which is the whole reason i bought them.,Sleep
-1,Just not as long as in the picture. it hit me at my hips not good!,Sleep
-1,I was so excited to get this robe in the mail but was beyond disappointed when i opened the package. the fabric is extremely stiff and thin. the fabric felt like something curtains would be made out of and the white background was see through. the robe is very short and cut small in the shoulders  therefore it looked like i was wearing a piece of children's clothing. i also ordered the matching pj pants but didn't even take them out of the package after seeing how rough and see through the mater,Sleep
-1,Recently received this and was very disappointed with the quality. the fabric was very thin  easily stretched out of shape. price is ridiculous for this item!,Sleep
-1,These are very pretty  but i have had a few problems with them. out of the package  i found them to be true to size. i think i purchased the pxxs or the pxs. however  even though they are machine washable  i feel that they shrunk upon washing and are now too short (i am barely over 5' tall). also  the elastic waistband keeps twisting within the casing  which drives me crazy. i have to keep straightening it. i think there are better options for sleep pants.,Sleep
0,I used my birthday month discount to treat myself to this gorgeous chemise and matching robe in the mauve. the color is prettier in person than on my computer. i bought it in size m  and size m clothes are normally a little big on me. this chemise fits  but there is no extra room or looseness. i am disappointed in the quality of the pieces. i have several beautiful 100% silk undergarments that i bought for myself in the 80s and 90s  and i am comparing this chemise (& robe) to those. this silk us,Sleep
0,This top is oversized. i normally wear large but thought an xl would be best for sleeping. it's huge. so stick with your normal size or a size down. pretty print. fabric is a bit coarse. undecided about trying a size down because i'm particular and they didn't wow me. also ordered these in the lighter color and they fit the same.,Sleep
0,I loved the romantic look of this robe and gown set  but the material was very thin and wrinkled and needs to be ironed. the m/l was uncomfortable and i normally wear only a m. sadly  i returned the set.,Sleep
0,Did not notice small hole and stain on the bottoms until i had the tags removed the return label shredded.,Sleep
0,"I really thought i would love this dress the style is really nice and the material is great. however  the length made me feel like i looked short and kind of stumpy. i feel like this dress would look really good on somebody that is more like 6ft  not my 5'6"" self.",Sleep
0,I ordered a large and it was skin tight  if that's the look you're going for..,Sleep
0,Reviews said it ran small so i ordered a size up  was large on me. nicely made  but wanted something a little smaller.,Sleep
0,Love this  but the one thing that made me buy this is that if you look at the pic  the girl has her hand in a pocket - there is no pocket!!! which makes me bring the rating down - some one else had noted that the v is deep - they are very right - be prepared to shift the shirt lots unless you wear something under....... it is- other than that i really like it,Sleep
0,This jacket is very cozy but i had to send it back. i think it will be great on a taller person.,Sleep
1,"So i can see why this might not be an amazing shirt  it runs a little large imo and its long. i'm 5'5"" and its almost to my knees  but......as a nightgown  it's amazing! super comfy and its now my new favorite pajama dress. lol. i might wear it as a shirt too  but most likely just jammies!",Sleep
1,This robe is such a pretty design. very flowy- runs slightly large in my opinion but was so cute i decided to keep it!,Sleep
1,Super comfy and longer than last year's version minus the hood. love it!,Sleep
1,Perfect. easy   effortlessly beautiful design and just my favorite pajama ever. i'm not my ideal weight right now and these make me feel attractive again.love!,Sleep
1,Looks better in person than the pictures online. very soft and comfortable. if you are between sizes  size down. it is roomy with a lot of material that drapes in the front. just know that this sweater is short in the back and does not cover your backside.,Sleep
1,I love this robe  it is my new favorite for lounging around the house,Sleep
1,I bought these pants for my girlfriend for christmas. she really loved them! the material the pants are made of is very comfortable. the animals are super cute too.,Sleep
1,I was so excited for this to come in the mail  once i got it and opened it up i actually went back to verify this was in fact pajamas! it is great quality and super soft! some positives were that it has pockets! (who knew?!) and like stated before it is super soft and comfortable. the only negative is that it is not physically attractive  it is very baggy and it a-lines out. it's fine its pajamas but if you are wanting something cute for bed and you have a straight body this may not be the answe,Sleep
1,This robe is one of the best purchases i have made in the past year. i would also add that it is much cuter in person than pictured on the model. usually things look better on the models  but not this one. i have a tough time finding robes and sleepwear in petite sizes (thank you  retailer!). this robe is sooooo soft and cuddly  without being too heavy. the teal color is so pretty and the hemstitch detail is nice. i hate taking this off in the morning to get dressed.,Sleep
-1,"Loved the idea of this - unfortunately  it disappointed all around. it's way too short and ran small. the fuzzy collar was also different than pictured in the stock photo and looked a bit tacky and cheap. the pricepoint is also way off the mark for this piece. usually an retailer small (5""7"" 140 lbs 32dd) but ordered a medium (small would not have fit in this piece). do not recommend.",Sweaters
-1,I usually love a cowl neck sweater but not this one. you can't wear it off the shoulders and it's weirdly sheer too. the only pro is that it doesn't include wool or fur.,Sweaters
-1,I purchased this sweater in my usual xs  but found the silhouette to be way more tent-like than pictured on the model. the knit is pretty stiff  too  so the sweater didn't lay flat but hung on me in kind of a triangle shape. also  the sweater knit was heavier than i expected from the picture and seemed to be more of a fall weight piece. i am fairly small  but lately i'm finding that retailer pieces are huge in an xs and i have to size down to xxs. i know i'm not that tiny ... maybe this wou,Sweaters
-1,Cute sweater. snap was broken when i received it. and i looked for it at local stores and they are all out of stock. ugh!,Sweaters
-1,The neck is so big on this sweater  i couldn't make it lay right. the shape of the sweater is odd. it is really wide on the upper torso  but tapers near your waist. it did not look as depicted on the model. the sweater is a lovely color  i liked the two-tone  but overall the fit was too weird for me. material is soft and it felt really nice on  but just too oddly shaped and a crazy big neck.,Sweaters
-1,"I really didn't expect this sweater to be so short. i'm 5'8"" and there is no way it would fit me properly. i honestly didn't even try it on. i pulled it out of the bag and put it right back in and returned it. it looks like a crop top. i bought the blue  which was not as rich and nice looking in person as the picture. i love most things i buy through retailer but this was a swing and a miss.",Sweaters
-1,A beautiful sweater and very flattering on.  the stock photos do not do it justice.  but  i had to give it only 2 stars because it was so itchy that i couldn't even keep it on in the dressing room for more than a minute.,Sweaters
-1,I wanted to love this sweater but the fit is just awkward. it is very short and box and ends up being very short in the back. i am going to return this item.,Sweaters
-1,Sctrachy  short  boxy  stiff.  loved the idea of this sweater  but this was not what i was hoping for,Sweaters
0,Like it; but it's quite short and rather boxy. i'll keep it because it's pretty versatile.,Sweaters
0,I love so much about it... it really is a gorgeous piece!  i just cannot get over the shorter sleeve... there's something about it that makes me feel like it looks as though i bought it too small  or shrunk it in the dryer =0  i'm the only one commenting on that  so it must be me. lol. i think i'm going to begrudgingly return this one :(,Sweaters
0,The small is huge on me and the sweater is very itchy. cute idea but not for me. i will return it.,Sweaters
0,I stalked this when it went out of stock for a few weeks and was so excited when it came back in stock. but when it arrived  it just didn't look as good. it's very oversized. and it's itchy and kind of synthetic-looking. i felt like it added bulk when i tried it on. the collar also didn't fold gently like it does in the pictures. returned it!,Sweaters
0,It breaks my heart to say this but i had to return for shape issues. i am not a fan of dolman sleeves (they make me look big and bulky) and i wished i would have known that prior to purchasing. it is unfortunate because it is a really beautiful knit and quality. i could see this working better on someone tall and thin.,Sweaters
0,This sweater is very pretty  i love the knit and the cream color. for some reason it just didn't flow the way i wanted it to  and i didn't love the v neck. just didn't pull me in completely!,Sweaters
0,I'm surprised other reviewers loved this one so much. it's completely different then how it looks on the model. it's much shorter  which others do mention  but it flares a lot. enough to feel maternity-ish on me. it looks fitted on the model. maybe it's my shape  i have a short torso and carry weight in my hips. i ordered an xs too. i will say the material  is very nice and it's well made  but it's going back.,Sweaters
0,I liked the concept of this vest  but when i tried it on  i felt like i was 9 years old again and wearing my brownies girl scout uniform. it was also very boxy and wide. it seemed to be well-made  though  and maybe would have worked if it were a different color.,Sweaters
0,I got this 25% off before christmas. i immediately started wearing it  thinking it would be a staple. i like the swing shape; the shape feels just right - not too baggy. but the material is more washed out looking than the picture reveals  collects lint like crazy  and out of the box the sweater looks like it has been laundered several times. also  there is a particularly prominent hole in the chest area (as you can see in retailer's picture). it looks out of place in person. i'm left loving the s,Sweaters
1,I like the color and design of the pullover sweater  so i bought it as a christmas gift for myself. it arrives almost the same as the picture. the only complain i have is that the size is a little larger than i expected. however it still look good on me ,Sweaters
1,Love the natural fabric blend and the natural style  also the unique color of the taupe. i am a size 4 to 6  and the small fit great. if you prefer a more fitted look  could probably size down.,Sweaters
1,"Beautiful cardigan  but it does run large.  i'm about 5'9""  160 lbs  normally a large in tops  and the medium fits great. it's still a bit roomy  but i think this cardigan is meant to be a tad roomy.  i agree with another reviewer that it's a bit itchy on bare skin  but it's wool  so that's a given.  overall  a great cardigan for fall!",Sweaters
1,I'll admit  i had a lot of sticker shock when i saw this was a moth sweater coat at this price point. but i was immediately drawn to it. this is a one of a kind piece for sure. the colors are vibrant  the design is stylish and it is beautifully unstructured. it has a cocoon shape  wool on the outside and a soft knit on the inside. its a bit heavier (as you would expect a wool coat to be.) my absolute favorite part is the print. very classic on top  and very boho on bottom. it is gorgeous. i woul,Sweaters
1,The weave is very loose and chunky which i like but isn't so apparent in the picture. also the sleeves bell more than it looks like on the model. the color is a great caramel and it fit tts. i think it will be great on cooler days.,Sweaters
1,"This is a very flattering / soft sweater. the pockets make it so much cuter & do not make me look ""thick"". highly recommend!",Sweaters
1,Beautiful  comfortable and attractive sweater! my neckline doesn't stay flat as the one in the photo does  but i love the sweater anyway. great quality  attractive  and comfortable.,Sweaters
1,You just need to be a little more careful but the unique popcorn stitch makes this an attractive statement sweater. i am 5'4 and 127 lbs and was a little surprised how cropped the cut on the size small was compared to how it appears on the photographed models.,Sweaters
1,This is a great sweater. soft and beautiful. it's my new go to sweater??,Sweaters
-1,Loved the material and the style. unfortunately  my fears came true when i received this swimsuit  and there wasn't enough support despite a review i had read. as a 36d  i thought the halter would be enough support  however  the material is too stretchy to rely on that completely. i am sad i won't be keeping this though. the material is heavenly!!!,Swim
-1,I tried this on in my regular size and was able to get it on fine  but the cup portion of the suit was just crazy! with the straps tied tightly around my neck  it was like the cups just flipped out and open. i am a regular b cup  and i don;t think it was sizing (though i did not have the opportunity to try multiple sizes). the cup did not right and  for this reason  would make this absolutely impossible to wear. unfortunate  because the design is so pretty.,Swim
-1,I have been dying to try a mara hoffman bathing suit  so i went for this one. unfortunately  the design of the bathing suit is not like what they sent me. the middle where the tops meets the bottom  is squared off  not like that v that it looks like in this photo. it also makes for major side boob/sagging on each side. i was very disappointed.,Swim
-1,The fit on this is so strange. the middle string is definitely too long and the thin halter top offers hardly any lift. the print is lovely and the quality nice for the price. the cups are padded  which is nice i suppose  but would barely cover anything bigger than a c cup i'm guessing. i'm a 32dd  size 8 in pants  and size 4/6 in dresses and i ordered a medium. i also have a long torso  which probably didn't help.,Swim
-1,Bought a large  could barely pull up over my butt. runs extremely small. it's cute but if your not a stick figure  this is not the suit for you.,Swim
-1,Just not cute. i don't know how else to describe this top. i am a 34dd and ordered a large. it fit and was comfortable but the peplum had way too much fabric it actually made me look much bigger than i am. i would possibly have tried a medium but it wasn't in store so i returned.,Swim
-1,The cups on this suit are  ridiculous.  unless you are going to a nudist beach i do not recommend.  the construction of the suit itself was also vey poor. seams were messed up  a big pull right on the front-- i brought it back. sad because the design was adorable- just poor execution.,Swim
-1,Too big and it's not secure enough to wear for swimming.,Swim
-1,Top is completely see through. i cant imagine if it were to get wet what it would look like. it is a cute design but not practical at all.,Swim
0,The colors and print are absolutely beautiful and i'm quite heartbroken that this suit just doesn't fit. i don't have a long torso but the v was just so plunging that i wouldn't feel comfortable leaving the backyard lounge chair in this bathing suit. no matter how much i tied the halter it still revealed a v halfway down to my naval. the strange thing is that there seemed to be too much fabric on top  lots of ruching and thicker straps than i would normally go for  and while i'm only around a b,Swim
0,Great quality top. i do wish it fit me...i'm really long waisted and this top was too short. had to return,Swim
0,"The suit is beautiful  however the white it is slightly see-through on the bottom front. even though it is slight  to me that is inappropriate...so i returned it. regarding sizing  i ordered a medium  i usually wear a size 6 (135lbs) and my body is evenly proportioned throughout. the medium was not tight at all but the back bottom region seemed cut just slightly less than ""full coverage"". i feel that i would be in-between sizes small and medium but did not try a small due to the slightly transpa",Swim
0,"I so wanted to love this suit! it is so unique and cute  however it does not wear well on a short girl! i am 5""4 and the torso was much too short for me so the cut down the middle looked really wide and odd and the suit just made me look stumpy instead of sexy. also  for how expensive this suit it i also thought the material was pretty thin for how expensive this suit is. i'm sad to say it is going back.",Swim
0,Adorable suit  super cute print and great quality  but unfortunately not as flattering as other reviewers noted. i found that the white pattern accentuated the wrong areas and the ruffle feature was a bit over-the-top. the straps are also very thin and didn't offer too much support.,Swim
0,"I have this suit in the ""tile"" pattern and i love it. i am a breast cancer survivor and this suit is perfect for as it covers a little issue i have on the left. so i ordered the ""mint"" pattern. the colors are beautiful but the pattern is off. the ""v"" pattern on the front is not centered. as a result  my body looks a little lop-sided. i looked carefully at the suit on the model and noticed it was slightly off center on her also. however my suit is quite a bit off-center. it's too bad  because the",Swim
0,This is a beautiful suit. was looking for a one piece. i ordered online. it is definitely high quality  but i ended up returning it. the colors seemed much more muted than the picture shows. i loved the fit  just wasn't as striking as i expected.,Swim
0,I bought this scarf/dress for 20% off on mother's day weekend. i really like how it looks and can be worn over a bathing suit or just as a dress  but it is not worth the money. it is poor quality  a scarf stitched together with an attached chord that you tie around your neck. you can make this yourself or wait until it is at least 50% off the original price.,Swim
0,"This swimsuit is very well made and even prettier in person. i'm 5'8"" and about 145 pounds. i usually wear a size 6. i wear a 34d bra. i found the suit to run a bit small. i returned it because  despite how much i liked the style  it just wasn't flattering on my body type.",Swim
1,I tried this in the fish print and the pallas stripe. i did not like the fit of the fish print  but the stripe is perfect--so try more than one color if you are interested in this style. also try more than one size of course. i almost always order up in a swimsuit  and this time was no different. the medium fit great  although i am a xs-s according to the size guide. i am a 34b for reference  but i think my rib cage is somewhat wide. i do not like to feel constricted  but i still want the top to,Swim
1,The material of this swimsuit is amazing. the swimsuit is expensive  but it is high quality in person. definitely one i'd recommend buying!,Swim
1,Bought these online - sale  and am really happy with them. soft and light material - feel breezy  like a beach pant should!,Swim
1,Love the fabric  fits true to size  great quality.,Swim
1,It's very pretty. i purchased mine in the floral. romantic floral. the peplum is true to photos. it isn't short as many are. the print is gorgeous and the fabric is soft and comfortable and the styling is perfect,Swim
1,"I discovered seea bathing suits last year and fell in love. i currently own two - the hermosa surf suit and the . seea zuma. for reference: i am 5'7""  135 pounds  34c  28 waist. dress size 4-6. pants 6-8. jeans 28. if you have questions about sizing  there is a great reference on seea's website on how to size. if you are taller than the reference sizing they provide  but still the same measurements as another size mentioned  they suggest sizing up as the suits are typically made for surfing/padd",Swim
1,Perfect fit and i've gotten so many compliments. i buy all my suits from here now!,Swim
1,I absolutely love the retro look of this swimsuit. i first saw it on blogger amber fillerup-clark (barefoot blonde) and i knew i had to have it. this is the first one piece suit i've purchased in about six years. i've avoided one pieces because most of the ones i tried made me feel frumpy  and the mono-kini look just looked odd on me. i have a smaller frame and a larger bust (32ddd)  so finding swimsuits that fit properly is a challenge. i am a size 4 but i ordered a size 6 after reading reviews,Swim
1,Absolutely love this suit. the bottoms are very comfortable and covers everything id like it to. it does not ride up at all  which almost never happens with swim suits. i'm going to order this in a different color next season. i paired the bottoms with the peplum top and received many compliments.,Swim
-1,"This runs sooo big! i normally wear a large ( 145lb  5'-4""  36dd) but due to the limited sizing small or medium i chose small because it looked big on the model and this style of dress seem to run large. the size small that i ordered couldve fit two people easily together! i loved the pattern  color and the slip underneath actually fit well but i dont want to look like im wearing a tent  lol. also  the back is slightly longer than the front  something i couldnt see from the pictures online.",Trend
-1,I am not sure who would look good in this dress. it is extremely oversized with tons of fabric that will not flatter anyone!,Trend
-1,The jeans look so different online! the pair i got did not have the stone washed look and was completely different cut. the rise is not as stated and is actually 10.5 inches! also  i'm a true 25 and the waist is like a 27  but the legs are super skinny. i'm so disappointed and i'm not even sure if is worth swapping out for a smaller size. these look more like men's cut jeans.,Trend
-1,The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!,Trend
-1,Mine came smelling like gasoline. not sure why  but i would have kept it otherwise. it's a smell that will be really hard to get out. looks like the picture.,Trend
-1,I thought this would be a cute business attire skirt. i hate to say it  but i felt like it flared out as if i were amelia bedelia or some whacky children's book character and not retailer. the fabric made it look bulky. i sadly had to return it.,Trend
-1,I had loved this on-line when i saw the pretty floral pattern. however  in person  it is such a disappointment. the quality of the fabric and the fit are just very poor.,Trend
-1,"This is a beautiful spring/summer dress  and the quality of the materials is great. i wanted to love it. but the sizing is ridiculous! i'm 5'3"" and 115 and i think you could fit three of me comfortably in the xs. while the pictures of the model in the dress don't suggest it has a shapeless cut  it definitely looked like a sack on me. a sack with a lovely print  but still an ill-fitting sack.",Trend
-1,It's like a work of art  but sadly  not flattering on me. i absolutely loved the look  and even considered taking it to a tailor  but the material overall is very stiff. if you're teeny tiny and need something to give you the illusion of hips  you might love it. very sad to return this.,Trend
0,Like a previous reviewer mentioned the jeans do not necessarily look like the one in the photo. i first ordered them in my regular size and also had to notice that they are cut like men's jeans with legs so skinny that i could only force them over my calves. the embroiding is beautiful  but it also stops the material from stretching  so the the super skinny legs are a real problem. also  they are not as intensely stone washed as shown in the picture. i decided to order them again one size bigger,Trend
0,"I order from retailer regularly and am pretty consistently a 0 petite or xxs petite. i ordered this in a 0 petite and it was like 5 inches too small in the rib cage and chest area. even if i would have got it zipped up  the halter cut is cut narrow so you can't wear a bra for sure...strapless would be necessary. also  the actual neck part was tight. for reference  i am 5'3""  108 pounds and a 32c bust. it seems you need to be flat chested to pull this one off and maybe missing a few ribs.",Trend
0,I recommend this topper but with reservations. it is beautiful looking  especially the lace portion.   it is also very wide. the gathered portion is a complete design fail  it balloons up right below the bust  making one look wide and pretty ridiculous. it's obvious that the model is hiding the gathered poof by placing her arms close to her body. but i knew this from the other reviews posted here so it was no surprise.   i ordered size s  the smallest available  and it fit very wide more like a,Trend
0,It is polyester but seems good quality. looks like a girls nightgown with the pattern combined with the baby doll dress silhouette and the overall width of the dress. i usually wear a small but  to look like it does on the model  6-8 inches would have to go in the width.,Trend
0,This gorgeous &amp;amp;amp; beautiful dress is hampered by a see-through unlined bodice and all viscose/polyester fabrication.  by the way  did you see the price tag?  at least the skirt is lined.  if you have deep pockets and don't mind the slightly rough fabric  go for it.  and wear a nice bra.  size up if you're busty.,Trend
0,The print is unique and fun. however  the longer length and heavier weight of the fabric was not the piece i needed in my closet.,Trend
0,This skirt is not what i was expecting at all. for starters it runs large  i expected it to sit at the natural waist and it is definitely made to do so  but it was a good two inches too big and therefore wouldn't lay flat and gaped at the front. no bueno. my biggest gripe  though  is that the color looks nothing like it does in the picture. they have it paired with an ivory top and the two look like they match so well but do not be fooled  the background color of this skirt is not even close to,Trend
0,First  this sweater drapes beautifully and has a unique look.   however  there are several items to note. primarily  this sweater is very expensive. the wool has an itchy feel. the &quot;drape&quot; is a second layer under the cardigan so it creates a liner but it is not sewn in at the bottom. so it is annoying when you first put it on. it is at least sewn in on the inside of the cardigan at the top. i also notice that the seams are sewn white or are falling apart already on the sleeves.,Trend
0,Doesn't fit as tight/as slimming as you think it would by looking at the picture  definitely order one size down if you want it to fit tight!,Trend
1,You just can't go wrong with a perfect white top. i'm usually xs or s and got this top in xs & the fit is perfect. the bottom is a very subtle bubble hem that you can't really see in the picture. the top is boxy but not too overwhelming since the proportions are just right. thesis a great transitional top that will go with skinny jeans  pencil skirts or even a pair of utility pants. it can easily be dressed up or down.,Trend
1,Wonderful print and color. dress style is very boxy and oversized  fabric is great but has no drape.,Trend
1,This dress is beautiful and unusual. i think the colors shown in the picture are a little brighter than the dress i bought...the turquoise and gold seem slightly more muted in person  which isn't necessarily a bad thing. there are sequins along the shoulders of the dress that you also can't see in the picture  but they aren't gaudy or too stevie nicks-bohemian. i didn't find the bodice of the size m too tight as another reviewer noted...it's' my normal size  and though i'm a little chesty (32-34,Trend
1,I love this sweatshirt! i truly did not pay much attention to it on line but while in my local store one was returned and it caught my eye immediately as the flowers are embroidered in a nice substantial rope type yarn to give it a more demential effect. the torn holes here and there give the appearance of being the most loved garment in your closet...and it has become mine along with the jacket with the same embroidery...funny how 2 pieces i did not give a second thought about have become my li,Trend
1,I love this tunic! it's wool but the same kind of thin high quality wool you might find in a nicer scarf. colors are much nicer than they show up online. this is one you really need to see in person. the only drawback is that the material seems to snag easily. i returned the top at full price as it is just too much to spend for something i'll only wear a few times before no doubt ruining it. if you are not hard on your clothes like i am  this is a great find. i may repurchase it when/if it gets,Trend
1,This is a unique blouse and well worth a try. it is pure wool  so dry clean only. though it is wool  it is actually very thin and lightweight. i didn't find it to be scratchy.  .  i am a size xl  but in this blouse the large fit fine. the narrowest part of this blouse is the width of the shoulders  everything else is very voluminous. for this reason  it doesn't flatter my full figure; it makes me look much heavier than i am. my only options are to return it  or bring it to a local seamstress who,Trend
1,"Gorgeous flowy dress that's great for three seasons. thank you to the previous reviewers for the fit advice. size small was only available and it fits perfectly on me (i'm an m/l on top). i'm short and will have to hem because even with 3"" heels i kept stepping on the back skirt. bodice opening is wide and gapes too much so i will wear a cami bra or fashion tape or have an additional fastener sewn in. there are bright little balls of red trim and unexpected pops of violet embroidery  adding to t",Trend
1,Flattering fitted form. flowing fabric. well made. colors are true to pictures.,Trend
1,This easel caftan is simply amazing! the silhouette fits all sizes and shapes while providing a unique dress.,Trend
